0.210000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.430000,0.120000,
0.530000,0.000000,0.410000,

0.210000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.430000,0.120000,
0.530000,0.000000,0.410000,

0.110000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.430000,0.120000,
0.530000,0.000000,0.410000,

0.110000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.430000,0.120000,
0.730000,0.000000,0.410000,

0.010000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.430000,0.120000,
0.930000,0.000000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.430000,0.120000,
1.130000,0.000000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.430000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
0.270000,0.530000,0.120000,
1.230000,-0.100000,0.410000,

-0.090000,0.060000,0.550000,
0.490000,0.200000,0.040000,
0.320000,0.170000,0.060000,
0.490000,0.110000,0.590000,
0.430000,0.080000,0.070000,
0.150000,0.370000,0.480000,
0.190000,0.290000,0.130000,
0.370000,0.270000,0.450000,
