0.200000,0.580000,0.180000,
0.570000,0.230000,0.140000,
0.380000,0.150000,0.020000,
0.330000,0.060000,0.160000,
0.420000,0.070000,0.470000,
0.220000,0.130000,0.060000,
0.160000,0.130000,0.280000,
0.350000,0.410000,0.520000,
0.360000,0.120000,0.520000,
0.170000,0.370000,0.040000,

0.200000,0.580000,0.180000,
0.570000,0.230000,0.140000,
0.380000,0.150000,0.020000,
0.330000,0.060000,0.160000,
0.420000,0.070000,0.470000,
0.220000,0.130000,0.060000,
0.160000,0.130000,0.280000,
0.350000,0.410000,0.520000,
0.360000,0.120000,0.520000,
0.170000,0.370000,0.040000,

0.200000,0.580000,0.180000,
0.570000,0.230000,0.140000,
0.380000,0.150000,0.020000,
0.330000,0.060000,0.160000,
0.420000,0.070000,0.470000,
0.220000,0.130000,0.060000,
0.160000,0.130000,0.280000,
0.350000,0.410000,0.520000,
0.360000,0.120000,0.520000,
0.170000,0.370000,0.040000,

0.200000,0.580000,0.180000,
0.570000,0.230000,0.140000,
0.380000,0.150000,0.020000,
0.330000,0.060000,0.160000,
0.420000,0.070000,0.470000,
0.220000,0.130000,0.060000,
0.160000,0.130000,0.280000,
0.350000,0.410000,0.520000,
0.360000,0.120000,0.520000,
0.170000,0.370000,0.040000,

0.200000,0.580000,0.180000,
0.570000,0.230000,0.140000,
0.380000,0.150000,0.020000,
0.330000,0.060000,0.160000,
0.420000,0.070000,0.470000,
0.220000,0.130000,0.060000,
0.160000,0.130000,0.280000,
0.350000,0.410000,0.520000,
0.360000,0.120000,0.520000,
0.170000,0.370000,0.040000,

0.200000,0.580000,0.180000,
0.570000,0.230000,0.140000,
0.380000,0.150000,0.020000,
0.330000,0.060000,0.160000,
0.420000,0.070000,0.470000,
0.220000,0.130000,0.060000,
0.160000,0.130000,0.280000,
0.350000,0.410000,0.520000,
0.360000,0.120000,0.520000,
0.170000,0.370000,0.040000,

0.200000,0.580000,0.180000,
0.570000,0.230000,0.140000,
0.380000,0.150000,0.020000,
0.330000,0.060000,0.160000,
0.420000,0.070000,0.470000,
0.220000,0.130000,0.060000,
0.160000,0.130000,0.280000,
0.350000,0.410000,0.520000,
0.360000,0.120000,0.520000,
0.170000,0.370000,0.040000,

0.200000,0.580000,0.180000,
0.570000,0.230000,0.140000,
0.380000,0.150000,0.020000,
0.330000,0.060000,0.160000,
0.420000,0.070000,0.470000,
0.220000,0.130000,0.060000,
0.160000,0.130000,0.280000,
0.350000,0.410000,0.520000,
0.360000,0.120000,0.520000,
0.170000,0.370000,0.040000,

0.200000,0.580000,0.180000,
0.570000,0.230000,0.140000,
0.380000,0.150000,0.020000,
0.330000,0.060000,0.160000,
0.420000,0.070000,0.470000,
0.220000,0.130000,0.060000,
0.160000,0.130000,0.280000,
0.350000,0.410000,0.520000,
0.360000,0.120000,0.520000,
0.170000,0.370000,0.040000,

0.200000,0.580000,0.180000,
0.670000,0.230000,0.140000,
0.380000,0.150000,0.020000,
0.330000,0.060000,0.160000,
0.420000,0.070000,0.470000,
0.220000,0.130000,0.060000,
0.160000,0.130000,0.280000,
0.350000,0.410000,0.520000,
0.360000,0.120000,0.520000,
0.170000,0.370000,0.040000,

0.200000,0.580000,0.180000,
0.670000,0.230000,0.140000,
0.380000,0.150000,0.020000,
0.330000,0.060000,0.160000,
0.420000,0.070000,0.470000,
0.220000,0.130000,0.060000,
0.160000,0.130000,0.280000,
0.350000,0.410000,0.520000,
0.360000,0.120000,0.520000,
0.170000,0.370000,0.040000,

0.200000,0.580000,0.180000,
0.670000,0.230000,0.140000,
